date,rooms_available,price_per_night,room_id
2023-08-17 00:00:00,156,621,733
2023-08-18 00:00:00,330,342,145
2023-08-19 00:00:00,449,822,61
2023-08-20 00:00:00,236,155,591
2023-08-21 00:00:00,507,398,690
2023-08-22 00:00:00,221,512,354
2023-08-23 00:00:00,364,168,309
2023-08-24 00:00:00,544,397,58
2023-08-25 00:00:00,483,397,948
2023-08-26 00:00:00,229,162,138
2023-08-27 00:00:00,527,582,245
2023-08-28 00:00:00,233,876,233
2023-08-29 00:00:00,267,202,547
2023-08-30 00:00:00,370,363,760
2023-08-31 00:00:00,278,258,419
2023-09-01 00:00:00,168,873,99
2023-09-02 00:00:00,168,808,18
2023-09-03 00:00:00,473,614,472
2023-09-04 00:00:00,474,730,48
2023-09-05 00:00:00,319,318,468
2023-09-06 00:00:00,164,717,504
2023-09-07 00:00:00,257,371,279
2023-09-08 00:00:00,472,469,688
2023-09-09 00:00:00,202,566,301
2023-09-10 00:00:00,550,786,413
2023-09-11 00:00:00,440,614,514
2023-09-12 00:00:00,491,796,863
2023-09-13 00:00:00,297,814,487
2023-09-14 00:00:00,317,310,101
2023-09-15 00:00:00,426,201,395
2023-09-16 00:00:00,378,790,464
2023-09-17 00:00:00,159,530,455
2023-09-18 00:00:00,515,866,336
2023-09-19 00:00:00,235,808,120
2023-09-20 00:00:00,198,198,258
2023-09-21 00:00:00,222,379,765
2023-09-22 00:00:00,384,793,940
2023-09-23 00:00:00,312,495,123
2023-09-24 00:00:00,333,555,822
2023-09-25 00:00:00,436,854,237
2023-09-26 00:00:00,241,856,289
2023-09-27 00:00:00,428,371,266
2023-09-28 00:00:00,267,799,911
2023-09-29 00:00:00,203,395,436
2023-09-30 00:00:00,264,591,217
2023-10-01 00:00:00,342,616,53
2023-10-02 00:00:00,457,835,349
2023-10-03 00:00:00,393,548,18
2023-10-04 00:00:00,549,152,465
2023-10-05 00:00:00,512,383,757
2023-10-06 00:00:00,267,857,86
2023-10-07 00:00:00,213,352,77
2023-10-08 00:00:00,287,524,831
2023-10-09 00:00:00,474,593,328
2023-10-10 00:00:00,349,626,877
2023-10-11 00:00:00,502,737,70
2023-10-12 00:00:00,359,635,311
2023-10-13 00:00:00,212,849,176
2023-10-14 00:00:00,351,627,141
2023-10-15 00:00:00,230,784,938
2023-10-16 00:00:00,344,580,471
2023-10-17 00:00:00,316,489,488
2023-10-18 00:00:00,550,247,781
2023-10-19 00:00:00,232,267,702
2023-10-20 00:00:00,467,793,288
2023-10-21 00:00:00,397,696,498
2023-10-22 00:00:00,543,330,120
2023-10-23 00:00:00,317,572,360
2023-10-24 00:00:00,421,576,277
2023-10-25 00:00:00,306,499,445
2023-10-26 00:00:00,243,212,833
2023-10-27 00:00:00,311,333,424
2023-10-28 00:00:00,295,494,667
2023-10-29 00:00:00,197,565,678
2023-10-30 00:00:00,490,632,161
2023-10-31 00:00:00,517,374,884
2023-11-01 00:00:00,196,210,105
2023-11-02 00:00:00,474,655,256
2023-11-03 00:00:00,191,560,772
2023-11-04 00:00:00,290,445,563
2023-11-05 00:00:00,324,377,439
2023-11-06 00:00:00,344,178,647
2023-11-07 00:00:00,211,514,554
2023-11-08 00:00:00,514,627,923
2023-11-09 00:00:00,475,310,542
2023-11-10 00:00:00,478,174,290
2023-11-11 00:00:00,153,317,508
2023-11-12 00:00:00,350,356,695
2023-11-13 00:00:00,221,696,99
2023-11-14 00:00:00,325,817,693
2023-11-15 00:00:00,472,212,149
2023-11-16 00:00:00,483,322,418
2023-11-17 00:00:00,504,352,52
2023-11-18 00:00:00,347,675,808
2023-11-19 00:00:00,488,531,122
2023-11-20 00:00:00,310,380,426
2023-11-21 00:00:00,220,685,965
2023-11-22 00:00:00,182,724,775
2023-11-23 00:00:00,153,206,237
2023-11-24 00:00:00,280,403,197
2023-11-25 00:00:00,266,166,24
2023-11-26 00:00:00,417,361,332
2023-11-27 00:00:00,459,219,569
2023-11-28 00:00:00,483,207,622
2023-11-29 00:00:00,234,271,190
2023-11-30 00:00:00,394,440,387
2023-12-01 00:00:00,325,857,866
2023-12-02 00:00:00,453,757,851
2023-12-03 00:00:00,240,806,881
2023-12-04 00:00:00,211,815,872
2023-12-05 00:00:00,309,809,670
2023-12-06 00:00:00,158,594,83
2023-12-07 00:00:00,505,701,579
2023-12-08 00:00:00,435,696,301
2023-12-09 00:00:00,356,509,633
2023-12-10 00:00:00,333,608,758
2023-12-11 00:00:00,380,539,774
2023-12-12 00:00:00,454,461,882
2023-12-13 00:00:00,424,327,168
2023-12-14 00:00:00,417,292,900
2023-12-15 00:00:00,533,562,770
2023-12-16 00:00:00,445,632,496
2023-12-17 00:00:00,419,542,788
2023-12-18 00:00:00,213,687,647
2023-12-19 00:00:00,176,336,916
2023-12-20 00:00:00,376,512,377
2023-12-21 00:00:00,311,524,618
2023-12-22 00:00:00,515,808,775
2023-12-23 00:00:00,395,597,863
2023-12-24 00:00:00,472,614,518
2023-12-25 00:00:00,213,696,262
2023-12-26 00:00:00,426,747,501
2023-12-27 00:00:00,341,796,818
2023-12-28 00:00:00,226,723,278
2023-12-29 00:00:00,352,589,967
2023-12-30 00:00:00,163,313,667
2023-12-31 00:00:00,499,816,167
2024-01-01 00:00:00,185,225,100
2024-01-02 00:00:00,400,593,136
2024-01-03 00:00:00,293,187,106
2024-01-04 00:00:00,344,278,7
2024-01-05 00:00:00,364,561,110
2024-01-06 00:00:00,486,676,614
2024-01-07 00:00:00,150,442,800
2024-01-08 00:00:00,382,389,507
2024-01-09 00:00:00,222,438,965
2024-01-10 00:00:00,276,335,438
2024-01-11 00:00:00,457,703,879
2024-01-12 00:00:00,180,515,155
2024-01-13 00:00:00,253,211,958
2024-01-14 00:00:00,293,280,352
2024-01-15 00:00:00,353,340,884
2024-01-16 00:00:00,507,691,516
2024-01-17 00:00:00,494,751,709
2024-01-18 00:00:00,489,602,283
2024-01-19 00:00:00,472,693,429
2024-01-20 00:00:00,331,565,600
2024-01-21 00:00:00,258,777,780
2024-01-22 00:00:00,399,707,422
2024-01-23 00:00:00,176,227,68
2024-01-24 00:00:00,315,181,298
2024-01-25 00:00:00,223,239,388
2024-01-26 00:00:00,525,693,941
2024-01-27 00:00:00,412,592,487
2024-01-28 00:00:00,341,596,673
2024-01-29 00:00:00,192,431,104
2024-01-30 00:00:00,348,672,31
2024-01-31 00:00:00,509,311,318
2024-02-01 00:00:00,462,827,323
2024-02-02 00:00:00,216,807,77
2024-02-03 00:00:00,359,461,791
2024-02-04 00:00:00,426,815,116
2024-02-05 00:00:00,186,290,870
2024-02-06 00:00:00,164,528,122
2024-02-07 00:00:00,227,205,963
2024-02-08 00:00:00,431,574,338
2024-02-09 00:00:00,267,779,834
2024-02-10 00:00:00,547,224,320
2024-02-11 00:00:00,154,508,410
2024-02-12 00:00:00,297,705,182
2024-02-13 00:00:00,434,621,838
2024-02-14 00:00:00,200,630,674
2024-02-15 00:00:00,513,157,685
2024-02-16 00:00:00,326,428,756
2024-02-17 00:00:00,512,355,32
2024-02-18 00:00:00,541,303,420
2024-02-19 00:00:00,347,834,460
2024-02-20 00:00:00,268,774,158
2024-02-21 00:00:00,202,373,230
2024-02-22 00:00:00,341,396,135
2024-02-23 00:00:00,495,425,515
2024-02-24 00:00:00,296,505,84
2024-02-25 00:00:00,261,667,692
2024-02-26 00:00:00,493,287,22
2024-02-27 00:00:00,533,668,132
2024-02-28 00:00:00,475,460,150
2024-02-29 00:00:00,363,562,149
2024-03-01 00:00:00,195,580,41
2024-03-02 00:00:00,336,393,637
2024-03-03 00:00:00,237,671,781
2024-03-04 00:00:00,540,769,7
2024-03-05 00:00:00,349,635,315
2024-03-06 00:00:00,457,530,746
2024-03-07 00:00:00,236,603,338
2024-03-08 00:00:00,182,320,148
2024-03-09 00:00:00,436,277,267
2024-03-10 00:00:00,202,411,965
2024-03-11 00:00:00,456,685,944
2024-03-12 00:00:00,506,261,205
2024-03-13 00:00:00,221,795,655
2024-03-14 00:00:00,385,399,796
2024-03-15 00:00:00,441,169,820
2024-03-16 00:00:00,201,229,312
2024-03-17 00:00:00,355,725,382
2024-03-18 00:00:00,188,813,86
2024-03-19 00:00:00,501,855,180
2024-03-20 00:00:00,201,757,133
2024-03-21 00:00:00,460,440,653
2024-03-22 00:00:00,506,585,196
2024-03-23 00:00:00,364,771,389
2024-03-24 00:00:00,399,330,292
2024-03-25 00:00:00,512,463,620
2024-03-26 00:00:00,184,389,163
2024-03-27 00:00:00,255,859,936
2024-03-28 00:00:00,529,266,687
2024-03-29 00:00:00,389,792,260
2024-03-30 00:00:00,251,799,141
2024-03-31 00:00:00,440,439,351
2024-04-01 00:00:00,323,767,503
2024-04-02 00:00:00,396,533,645
2024-04-03 00:00:00,385,750,861
2024-04-04 00:00:00,373,347,83
2024-04-05 00:00:00,396,352,107
2024-04-06 00:00:00,512,628,58
2024-04-07 00:00:00,254,432,433
2024-04-08 00:00:00,499,833,735
2024-04-09 00:00:00,366,346,821
2024-04-10 00:00:00,339,246,888
2024-04-11 00:00:00,434,812,626
2024-04-12 00:00:00,385,510,938
2024-04-13 00:00:00,503,390,706
2024-04-14 00:00:00,446,441,105
2024-04-15 00:00:00,178,160,631
2024-04-16 00:00:00,485,560,149
2024-04-17 00:00:00,275,538,632
2024-04-18 00:00:00,262,663,630
2024-04-19 00:00:00,158,426,855
2024-04-20 00:00:00,500,706,805
2024-04-21 00:00:00,265,496,176
2024-04-22 00:00:00,400,663,956
2024-04-23 00:00:00,458,792,840
2024-04-24 00:00:00,494,630,538
2024-04-25 00:00:00,162,336,880
2024-04-26 00:00:00,437,721,64
2024-04-27 00:00:00,472,631,580
2024-04-28 00:00:00,428,379,958
2024-04-29 00:00:00,246,255,258
2024-04-30 00:00:00,543,544,609
2024-05-01 00:00:00,545,804,391
2024-05-02 00:00:00,541,327,52
2024-05-03 00:00:00,229,296,789
2024-05-04 00:00:00,209,381,581
2024-05-05 00:00:00,213,349,591
2024-05-06 00:00:00,188,592,250
2024-05-07 00:00:00,221,292,772
2024-05-08 00:00:00,323,707,163
2024-05-09 00:00:00,289,487,958
2024-05-10 00:00:00,198,386,952
2024-05-11 00:00:00,435,545,951
2024-05-12 00:00:00,328,322,610
2024-05-13 00:00:00,219,319,366
2024-05-14 00:00:00,274,161,464
2024-05-15 00:00:00,269,581,262
2024-05-16 00:00:00,344,403,936
2024-05-17 00:00:00,159,283,774
2024-05-18 00:00:00,462,408,36
2024-05-19 00:00:00,535,643,661
2024-05-20 00:00:00,475,740,708
2024-05-21 00:00:00,458,261,826
2024-05-22 00:00:00,548,634,193
2024-05-23 00:00:00,224,260,85
2024-05-24 00:00:00,520,308,57
2024-05-25 00:00:00,462,394,548
2024-05-26 00:00:00,397,426,380
2024-05-27 00:00:00,550,777,483
2024-05-28 00:00:00,409,357,320
2024-05-29 00:00:00,252,650,138
2024-05-30 00:00:00,211,631,687
2024-05-31 00:00:00,278,503,408
2024-06-01 00:00:00,260,719,891
2024-06-02 00:00:00,160,477,8
2024-06-03 00:00:00,541,474,119
2024-06-04 00:00:00,519,446,733
2024-06-05 00:00:00,300,288,925
2024-06-06 00:00:00,452,242,865
2024-06-07 00:00:00,368,830,922
2024-06-08 00:00:00,208,370,533
2024-06-09 00:00:00,548,381,353
2024-06-10 00:00:00,518,789,251
2024-06-11 00:00:00,286,421,511
2024-06-12 00:00:00,345,650,522
2024-06-13 00:00:00,259,236,605
2024-06-14 00:00:00,274,791,371
2024-06-15 00:00:00,309,624,741
2024-06-16 00:00:00,215,845,603
2024-06-17 00:00:00,323,504,860
2024-06-18 00:00:00,232,467,465
2024-06-19 00:00:00,412,780,823
2024-06-20 00:00:00,346,524,460
2024-06-21 00:00:00,467,507,575
2024-06-22 00:00:00,481,276,758
2024-06-23 00:00:00,326,809,613
2024-06-24 00:00:00,243,653,172
2024-06-25 00:00:00,538,662,469
2024-06-26 00:00:00,212,553,7
2024-06-27 00:00:00,278,696,130
2024-06-28 00:00:00,534,373,304
2024-06-29 00:00:00,380,863,591
2024-06-30 00:00:00,265,298,834
2024-07-01 00:00:00,417,693,49
2024-07-02 00:00:00,403,491,527
2024-07-03 00:00:00,473,777,94
2023-01-01 00:00:00,373,273,21
2023-01-02 00:00:00,301,799,789
2023-01-03 00:00:00,500,513,261
2023-01-04 00:00:00,549,185,699
2023-01-05 00:00:00,499,688,508
2023-01-06 00:00:00,479,741,628
2023-01-07 00:00:00,383,556,207
2023-01-08 00:00:00,523,247,514
2023-01-09 00:00:00,273,615,502
2023-01-10 00:00:00,485,234,386
2023-01-11 00:00:00,411,738,826
2023-01-12 00:00:00,152,342,338
2023-01-13 00:00:00,230,774,436
2023-01-14 00:00:00,201,589,325
2023-01-15 00:00:00,353,457,870
2023-01-16 00:00:00,403,324,145
2023-01-17 00:00:00,511,219,523
2023-01-18 00:00:00,324,651,170
2023-01-19 00:00:00,396,337,105
2023-01-20 00:00:00,511,480,501
2023-01-21 00:00:00,390,766,485
2023-01-22 00:00:00,159,355,275
2023-01-23 00:00:00,174,829,150
2023-01-24 00:00:00,378,248,913
2023-01-25 00:00:00,356,626,394
2023-01-26 00:00:00,465,245,178
2023-01-27 00:00:00,232,248,727
2023-01-28 00:00:00,326,716,567
2023-01-29 00:00:00,475,493,178
2023-01-30 00:00:00,529,458,297
2023-01-31 00:00:00,331,337,45
2023-02-01 00:00:00,390,423,845
2023-02-02 00:00:00,252,332,814
2023-02-03 00:00:00,337,458,850
2023-02-04 00:00:00,449,795,890
2023-02-05 00:00:00,515,791,872
2023-02-06 00:00:00,169,165,198
2023-02-07 00:00:00,180,349,683
2023-02-08 00:00:00,333,439,943
2023-02-09 00:00:00,194,445,191
2023-02-10 00:00:00,268,778,816
2023-02-11 00:00:00,281,163,386
2023-02-12 00:00:00,407,441,413
2023-02-13 00:00:00,398,531,943
2023-02-14 00:00:00,234,374,854
2023-02-15 00:00:00,343,338,534
2023-02-16 00:00:00,509,804,855
2023-02-17 00:00:00,522,617,82
2023-02-18 00:00:00,386,312,384
2023-02-19 00:00:00,347,805,357
2023-02-20 00:00:00,203,344,941
2023-02-21 00:00:00,418,489,816
2023-02-22 00:00:00,316,348,945
2023-02-23 00:00:00,177,759,475
2023-02-24 00:00:00,250,318,859
2023-02-25 00:00:00,240,556,829
2023-02-26 00:00:00,400,198,688
2023-02-27 00:00:00,216,570,23
2023-02-28 00:00:00,361,822,891
2023-03-01 00:00:00,396,813,798
2023-03-02 00:00:00,214,723,697
2023-03-03 00:00:00,303,230,461
2023-03-04 00:00:00,364,222,635
2023-03-05 00:00:00,189,665,755
2023-03-06 00:00:00,481,609,446
2023-03-07 00:00:00,456,745,732
2023-03-08 00:00:00,390,204,701
2023-03-09 00:00:00,367,636,772
2023-03-10 00:00:00,154,651,435
2023-03-11 00:00:00,516,470,191
2023-03-12 00:00:00,359,717,642
2023-03-13 00:00:00,380,752,520
2023-03-14 00:00:00,238,479,672
2023-03-15 00:00:00,483,777,716
2023-03-16 00:00:00,418,193,363
2023-03-17 00:00:00,259,517,820
2023-03-18 00:00:00,531,530,914
2023-03-19 00:00:00,332,459,136
2023-03-20 00:00:00,539,420,197
2023-03-21 00:00:00,245,610,115
2023-03-22 00:00:00,374,319,350
2023-03-23 00:00:00,546,865,729
2023-03-24 00:00:00,190,747,822
2023-03-25 00:00:00,305,804,90
2023-03-26 00:00:00,234,709,190
2023-03-27 00:00:00,472,334,682
2023-03-28 00:00:00,324,353,741
2023-03-29 00:00:00,186,520,757
2023-03-30 00:00:00,381,415,562
2023-03-31 00:00:00,449,453,425
2023-04-01 00:00:00,209,605,328
2023-04-02 00:00:00,266,499,727
2023-04-03 00:00:00,469,574,614
2023-04-04 00:00:00,407,233,299
2023-04-05 00:00:00,174,673,35
2023-04-06 00:00:00,276,703,952
2023-04-07 00:00:00,224,698,818
2023-04-08 00:00:00,268,199,886
2023-04-09 00:00:00,301,192,473
2023-04-10 00:00:00,539,464,434
2023-04-11 00:00:00,534,676,798
2023-04-12 00:00:00,443,851,824
2023-04-13 00:00:00,256,532,120
2023-04-14 00:00:00,445,767,555
2023-04-15 00:00:00,388,269,148
2023-04-16 00:00:00,223,582,827
2023-04-17 00:00:00,503,778,646
2023-04-18 00:00:00,454,837,639
2023-04-19 00:00:00,277,743,91
2023-04-20 00:00:00,220,731,82
2023-04-21 00:00:00,158,686,290
2023-04-22 00:00:00,178,845,671
2023-04-23 00:00:00,275,689,485
2023-04-24 00:00:00,400,838,253
2023-04-25 00:00:00,453,227,496
2023-04-26 00:00:00,495,677,625
2023-04-27 00:00:00,230,783,538
2023-04-28 00:00:00,519,613,876
2023-04-29 00:00:00,484,672,560
2023-04-30 00:00:00,306,156,433
2023-05-01 00:00:00,544,860,108
2023-05-02 00:00:00,351,723,950
2023-05-03 00:00:00,220,751,518
2023-05-04 00:00:00,509,496,106
2023-05-05 00:00:00,366,831,302
2023-05-06 00:00:00,428,832,212
2023-05-07 00:00:00,367,570,307
2023-05-08 00:00:00,185,708,742
2023-05-09 00:00:00,185,335,737
2023-05-10 00:00:00,403,753,588
2023-05-11 00:00:00,549,739,29
2023-05-12 00:00:00,505,508,909
2023-05-13 00:00:00,279,874,156
2023-05-14 00:00:00,225,765,514
2023-05-15 00:00:00,347,550,185
2023-05-16 00:00:00,524,164,456
2023-05-17 00:00:00,396,343,406
2023-05-18 00:00:00,398,502,203
2023-05-19 00:00:00,433,162,635
2023-05-20 00:00:00,315,680,813
2023-05-21 00:00:00,188,504,659
2023-05-22 00:00:00,430,549,856
2023-05-23 00:00:00,396,802,151
2023-05-24 00:00:00,254,562,545
2023-05-25 00:00:00,497,539,57
2023-05-26 00:00:00,381,363,801
2023-05-27 00:00:00,282,752,754
2023-05-28 00:00:00,376,152,133
2023-05-29 00:00:00,434,573,925
2023-05-30 00:00:00,152,284,280
2023-05-31 00:00:00,257,367,700
2023-06-01 00:00:00,333,671,223
2023-06-02 00:00:00,255,440,177
2023-06-03 00:00:00,523,336,891
2023-06-04 00:00:00,337,398,895
2023-06-05 00:00:00,458,507,824
2023-06-06 00:00:00,291,335,600
2023-06-07 00:00:00,439,287,45
2023-06-08 00:00:00,266,871,151
2023-06-09 00:00:00,547,602,205
2023-06-10 00:00:00,277,156,502
2023-06-11 00:00:00,521,515,361
2023-06-12 00:00:00,314,402,819
2023-06-13 00:00:00,458,748,896
2023-06-14 00:00:00,452,634,414
2023-06-15 00:00:00,457,244,62
2023-06-16 00:00:00,529,266,751
2023-06-17 00:00:00,380,541,311
2023-06-18 00:00:00,393,376,394
2023-06-19 00:00:00,253,567,173
2023-06-20 00:00:00,449,317,244
2023-06-21 00:00:00,403,154,408
2023-06-22 00:00:00,388,527,872
2023-06-23 00:00:00,334,152,616
2023-06-24 00:00:00,542,585,768
2023-06-25 00:00:00,475,384,416
2023-06-26 00:00:00,240,474,10
2023-06-27 00:00:00,452,210,663
2023-06-28 00:00:00,284,527,18
2023-06-29 00:00:00,549,234,859
2023-06-30 00:00:00,377,774,831
2023-07-01 00:00:00,153,385,960
2023-07-02 00:00:00,373,625,263
2023-07-03 00:00:00,245,568,484
2023-07-04 00:00:00,241,854,958
2023-07-05 00:00:00,339,210,211
2023-07-06 00:00:00,347,644,563
2023-07-07 00:00:00,179,682,830
2023-07-08 00:00:00,442,539,190
2023-07-09 00:00:00,300,671,957
2023-07-10 00:00:00,504,224,532
2023-07-11 00:00:00,424,482,849
2023-07-12 00:00:00,323,637,674
2023-07-13 00:00:00,265,869,876
2023-07-14 00:00:00,432,594,579
2023-07-15 00:00:00,267,294,233
2023-07-16 00:00:00,433,326,589
2023-07-17 00:00:00,162,164,754
2023-07-18 00:00:00,291,625,302
2023-07-19 00:00:00,526,701,397
2023-07-20 00:00:00,498,709,159
2023-07-21 00:00:00,484,315,774
2023-07-22 00:00:00,351,864,772
2023-07-23 00:00:00,414,375,164
2023-07-24 00:00:00,210,658,694
2023-07-25 00:00:00,384,337,367
2023-07-26 00:00:00,308,831,287
2023-07-27 00:00:00,384,260,651
2023-07-28 00:00:00,324,534,343
2023-07-29 00:00:00,354,387,498
2023-07-30 00:00:00,469,736,414
2023-07-31 00:00:00,257,180,423
2023-08-01 00:00:00,435,587,54
2023-08-02 00:00:00,196,602,388
2023-08-03 00:00:00,163,194,683
2023-08-04 00:00:00,547,195,701
2023-08-05 00:00:00,462,781,494
2023-08-06 00:00:00,546,867,305
2023-08-07 00:00:00,470,275,280
2023-08-08 00:00:00,480,342,205
2023-08-09 00:00:00,515,150,676
2023-08-10 00:00:00,280,744,783
2023-08-11 00:00:00,253,844,859
2023-08-12 00:00:00,420,297,631
2023-08-13 00:00:00,507,534,95
2023-08-14 00:00:00,547,411,726
2023-08-15 00:00:00,500,743,597
2023-08-16 00:00:00,469,854,10
2023-08-17 00:00:00,168,452,79
2023-08-18 00:00:00,156,396,264
2023-08-19 00:00:00,391,377,30
2023-08-20 00:00:00,152,536,578
2023-08-21 00:00:00,234,177,716
2023-08-22 00:00:00,368,308,299
2023-08-23 00:00:00,358,876,511
2023-08-24 00:00:00,544,433,629
2023-08-25 00:00:00,262,623,321
2023-08-26 00:00:00,520,853,949
2023-08-27 00:00:00,229,576,680
2023-08-28 00:00:00,426,524,297
2023-08-29 00:00:00,530,726,171
2023-08-30 00:00:00,161,587,181
2023-08-31 00:00:00,511,485,967
2023-09-01 00:00:00,307,361,2
2023-09-02 00:00:00,456,154,227
2023-09-03 00:00:00,397,759,47
2023-09-04 00:00:00,369,584,566
2023-09-05 00:00:00,237,278,455
2023-09-06 00:00:00,186,530,415
2023-09-07 00:00:00,544,321,340
2023-09-08 00:00:00,166,423,337
2023-09-09 00:00:00,517,626,99
2023-09-10 00:00:00,248,245,814
2023-09-11 00:00:00,336,156,394
2023-09-12 00:00:00,474,713,456
2023-09-13 00:00:00,156,795,279
2023-09-14 00:00:00,273,233,783
2023-09-15 00:00:00,369,298,844
2023-09-16 00:00:00,528,602,366
2023-09-17 00:00:00,417,475,925
2023-09-18 00:00:00,472,879,943
2023-09-19 00:00:00,224,635,513
2023-09-20 00:00:00,523,397,744
2023-09-21 00:00:00,206,780,18
2023-09-22 00:00:00,346,461,571
2023-09-23 00:00:00,321,443,113
2023-09-24 00:00:00,294,170,76
2023-09-25 00:00:00,192,570,296
2023-09-26 00:00:00,310,735,383
2023-09-27 00:00:00,269,746,835
2023-09-28 00:00:00,401,806,251
2023-09-29 00:00:00,205,363,55
2023-09-30 00:00:00,383,201,439
2023-10-01 00:00:00,528,158,293
2023-10-02 00:00:00,420,167,662
2023-10-03 00:00:00,262,628,776
2023-10-04 00:00:00,201,170,957
2023-10-05 00:00:00,294,447,373
2023-10-06 00:00:00,427,369,591
2023-10-07 00:00:00,157,772,639
2023-10-08 00:00:00,359,647,543
2023-10-09 00:00:00,180,342,358
2023-10-10 00:00:00,230,401,271
2023-10-11 00:00:00,321,739,742
2023-10-12 00:00:00,444,440,56
2023-10-13 00:00:00,321,597,479
2023-10-14 00:00:00,266,525,422
2023-10-15 00:00:00,506,782,430
2023-10-16 00:00:00,413,511,837
2023-10-17 00:00:00,180,677,892
2023-10-18 00:00:00,387,756,769
2023-10-19 00:00:00,245,645,102
2023-10-20 00:00:00,334,372,391
2023-10-21 00:00:00,398,490,79
2023-10-22 00:00:00,365,298,659
2023-10-23 00:00:00,253,588,11
2023-10-24 00:00:00,401,210,346
2023-10-25 00:00:00,343,725,521
2023-10-26 00:00:00,517,166,567
2023-10-27 00:00:00,458,169,299
2023-10-28 00:00:00,359,602,787
2023-10-29 00:00:00,399,849,831
2023-10-30 00:00:00,166,328,287
2023-10-31 00:00:00,289,201,519
2023-11-01 00:00:00,303,608,932
2023-11-02 00:00:00,232,184,963
2023-11-03 00:00:00,373,253,221
2023-11-04 00:00:00,293,186,622
2023-11-05 00:00:00,473,445,320
2023-11-06 00:00:00,160,743,389
2023-11-07 00:00:00,397,682,390
2023-11-08 00:00:00,469,358,623
2023-11-09 00:00:00,496,271,467
2023-11-10 00:00:00,333,296,651
2023-11-11 00:00:00,502,877,713
2023-11-12 00:00:00,232,297,880
2023-11-13 00:00:00,270,815,175
2023-11-14 00:00:00,251,817,10
2023-11-15 00:00:00,537,301,509
2023-11-16 00:00:00,258,454,616
2023-11-17 00:00:00,231,520,156
2023-11-18 00:00:00,214,537,825
2023-11-19 00:00:00,379,477,468
2023-11-20 00:00:00,494,418,390
2023-11-21 00:00:00,474,646,766
2023-11-22 00:00:00,290,407,709
2023-11-23 00:00:00,186,439,40
2023-11-24 00:00:00,323,337,895
2023-11-25 00:00:00,531,641,134
2023-11-26 00:00:00,401,315,737
2023-11-27 00:00:00,530,521,708
2023-11-28 00:00:00,367,625,746
2023-11-29 00:00:00,266,150,841
2023-11-30 00:00:00,309,611,739
2023-12-01 00:00:00,327,465,712
2023-12-02 00:00:00,176,688,195
2023-12-03 00:00:00,168,441,938
2023-12-04 00:00:00,543,505,927
2023-12-05 00:00:00,377,191,730
2023-12-06 00:00:00,399,613,936
2023-12-07 00:00:00,241,283,839
2023-12-08 00:00:00,520,616,657
2023-12-09 00:00:00,442,509,261
2023-12-10 00:00:00,234,226,151
2023-12-11 00:00:00,508,669,318
2023-12-12 00:00:00,494,462,30
2023-12-13 00:00:00,293,396,338
2023-12-14 00:00:00,453,430,682
2023-12-15 00:00:00,394,152,414
2023-12-16 00:00:00,508,267,626
2023-12-17 00:00:00,428,791,693
2023-12-18 00:00:00,321,447,635
2023-12-19 00:00:00,433,444,355
2023-12-20 00:00:00,353,749,607
2023-12-21 00:00:00,385,674,376
2023-12-22 00:00:00,440,415,262
2023-12-23 00:00:00,417,783,158
2023-12-24 00:00:00,285,317,285
2023-12-25 00:00:00,389,421,496
2023-12-26 00:00:00,290,275,347
2023-12-27 00:00:00,339,286,294
2023-12-28 00:00:00,336,433,711
2023-12-29 00:00:00,519,813,711
2023-12-30 00:00:00,210,475,615
2023-12-31 00:00:00,457,813,663
2024-01-01 00:00:00,194,752,436
2024-01-02 00:00:00,368,477,293
2024-01-03 00:00:00,490,733,637
2024-01-04 00:00:00,217,499,707
2024-01-05 00:00:00,211,528,548
2024-01-06 00:00:00,513,194,359
2024-01-07 00:00:00,157,818,665
2024-01-08 00:00:00,203,221,85
2024-01-09 00:00:00,253,193,494
2024-01-10 00:00:00,448,819,549
2024-01-11 00:00:00,470,786,402
2024-01-12 00:00:00,467,517,917
2024-01-13 00:00:00,499,414,721
2024-01-14 00:00:00,243,472,349
2024-01-15 00:00:00,248,690,707
2024-01-16 00:00:00,424,516,804
2024-01-17 00:00:00,307,428,272
2024-01-18 00:00:00,274,477,520
2024-01-19 00:00:00,161,500,831
2024-01-20 00:00:00,529,797,905
2024-01-21 00:00:00,535,839,1
2024-01-22 00:00:00,393,207,195
2024-01-23 00:00:00,380,365,433
2024-01-24 00:00:00,220,699,294
2024-01-25 00:00:00,186,538,289
2024-01-26 00:00:00,407,171,423
2024-01-27 00:00:00,373,606,258
2024-01-28 00:00:00,213,802,309
2024-01-29 00:00:00,252,591,471
2024-01-30 00:00:00,202,746,370
2024-01-31 00:00:00,258,270,338
2024-02-01 00:00:00,296,380,777
2024-02-02 00:00:00,414,187,615
2024-02-03 00:00:00,292,287,508
2024-02-04 00:00:00,279,210,284
2024-02-05 00:00:00,478,421,833
2024-02-06 00:00:00,356,398,515
2024-02-07 00:00:00,265,222,501
2024-02-08 00:00:00,202,738,95
2024-02-09 00:00:00,245,214,738
2024-02-10 00:00:00,286,401,454
2024-02-11 00:00:00,292,434,808
2024-02-12 00:00:00,475,304,820
2024-02-13 00:00:00,465,780,224
2024-02-14 00:00:00,378,463,407
2024-02-15 00:00:00,285,657,116
2024-02-16 00:00:00,392,526,377
2024-02-17 00:00:00,253,796,913
